gene	mRNA_begin	mRNA_end	label	Tree1_one_ratio	Tree1_two_ratio_forground	Tree1_two_ratio_background	Tree2_one_ratio	Tree2_two_ratio_forground	Tree2_two_ratio_background	Tree3_one_ratio	Tree3_two_ratio_forground	Tree3_two_ratio_background	Tree1_one_ratio_lnL	Tree1_two_ratio_lnL	Tree2_one_ratio_lnL	Tree2_two_ratio_lnL	Tree3_one_ratio_lnL	Tree3_two_ratio_lnL	lrt_1_1_p_value	lrt_1_1_q_value	lrt_2_2_p_value	lrt_2_2_q_value	lrt_3_3_p_value	lrt_3_3_q_value	BestT1	BestT2	BestT3	BestlnL	Besttree	highw5
GALGAL_R00254	47534287	47784433	outlier	0.053326525	0.0001	0.0533263	0.054379318	0.0001	0.0564524	0.053541346	18.4982	0.0533261	-10885.83547	-10885.83504	-10855.92286	-10850.71314	-10884.27864	-10885.83798	0.976442175	1	0.001246957	1	1	1	-10885.83504	-10850.71314	-10884.27864	-10850.71314	2	0
GALGAL_R00460	47790232	47790783	outlier	0.047726249	0.0001	0.0477125	0.047726249	42.8185	0.0477125	0.047726249	0.0001	0.0477126	-2043.920988	-2043.92093	-2043.92057	-2043.921331	-2043.920895	-2043.920822	0.991406686	1	1	1	0.990359359	1	-2043.92093	-2043.92057	-2043.920822	-2043.92057	2	1
GALGAL_R12685	48500674	48552952	outlier	0.128916066	0.0001	0.128893	0.129450383	0.0001	0.131324	0.129414733	14.0924	0.128893	-2320.070331	-2320.07027	-2316.155946	-2315.689692	-2319.640695	-2320.070444	0.991187256	1	0.33421207	1	1	1	-2320.07027	-2315.689692	-2319.640695	-2315.689692	2	0
GALGAL_R00328	48614750	48619440	outlier	0.312325286	6.08265	0.309744	0.313794426	0.385333	0.313389	0.313656669	11.8249	0.311306	-5712.109004	-5711.649423	-5708.935056	-5708.921816	-5711.295374	-5710.872482	0.3376951	1	0.870733573	1	0.357747766	1	-5711.649423	-5708.921816	-5710.872482	-5708.921816	2	0
GALGAL_R00504	48659798	48674293	outlier	0.107581967	14.39	0.106982	0.108146932	5.83163	0.107809	0.107947562	0.0001	0.108222	-7488.217056	-7487.511577	-7486.036965	-7490.691287	-7489.729407	-7489.311096	0.234897425	1	1	1	0.360364671	1	-7487.511577	-7486.036965	-7489.311096	-7486.036965	2	0
GALGAL_R12801	48685958	48688302	outlier	0.027876687	1.92495	0.0278922	0.027876687	0.0001	0.0278922	0.027876687	0.0001	0.0278922	-749.471555	-749.471576	-749.471455	-749.471443	-749.471528	-749.471523	1	1	0.996091196	1	0.997476872	1	-749.471555	-749.471443	-749.471523	-749.471443	2	0
GALGAL_R12687	48794279	48900575	outlier	0.040603248	2.47826	0.0405721	0.040587553	0.0001	0.0407988	0.04053428	0.0001	0.0405717	-9757.648994	-9759.312277	-9758.032571	-9757.632069	-9759.310283	-9759.309961	1	1	0.370793359	1	0.979754133	1	-9757.648994	-9757.632069	-9759.309961	-9757.632069	2	0
GALGAL_R00256	48927651	48935838	outlier	0.110117861	5.34829	0.110127	0.112912633	0.0001	0.115108	0.110117861	5.40166	0.110127	-1186.544647	-1186.54472	-1181.51659	-1180.866548	-1186.544717	-1186.544742	1	1	0.254197881	1	1	1	-1186.544647	-1180.866548	-1186.544717	-1180.866548	2	0
GALGAL_R12970	48963858	48964715	outlier	0.128948029	0.0001	0.129976	0.126861555	0.498425	0.124991	0.127409849	0.911027	0.126644	-4016.665959	-4015.945153	-4009.233458	-4008.492558	-4013.770739	-4013.429669	0.229878662	1	0.223493108	1	0.408850795	1	-4015.945153	-4008.492558	-4013.429669	-4008.492558	2	0
GALGAL_R12971	48997436	48998002	outlier	0.204780029	0.0853941	0.206453	0.203617589	0.615261	0.202098	0.204088574	0.0001	0.204101	-3370.344481	-3370.174818	-3367.455869	-3367.117499	-3371.684136	-3371.683988	0.560218526	1	0.410711559	1	0.986273352	1	-3370.174818	-3367.117499	-3371.683988	-3367.117499	2	0
GALGAL_R12688	49033106	49034980	outlier	0.316266269	999	0.312775	0.318113772	0.0635085	0.324173	0.317245337	0.000924927	0.3237	-5868.850085	-5868.212575	-5866.129758	-5865.024846	-5869.383426	-5868.310647	0.25882704	1	0.137134315	1	0.142983041	1	-5868.212575	-5865.024846	-5868.310647	-5865.024846	2	0
GALGAL_R00388	49057592	49071058	outlier	0.188368612	0.0001	0.188989	0.187707819	0.329117	0.186921	0.188388752	0.0001	0.189129	-4017.403849	-4017.132869	-4010.35085	-4010.270286	-4017.438365	-4017.097888	0.461621572	1	0.688120111	1	0.409258411	1	-4017.132869	-4010.270286	-4017.097888	-4010.270286	2	0
GALGAL_R13114	49092714	49099991	outlier	0.004939046	5.30467	0.00493368	0.004955362	0.0001	0.0050373	0.004925146	0.0318431	0.00493337	-2148.215645	-2148.660319	-2143.437606	-2143.370781	-2148.660273	-2148.660286	1	1	0.714677211	1	1	1	-2148.215645	-2143.370781	-2148.660273	-2143.370781	2	0
GALGAL_R00344	49129165	49130967	outlier	0.299946217	1.81381	0.29962	0.300183242	0.183106	0.301831	0.299111019	999	0.296673	-7204.821201	-7204.905852	-7199.055698	-7198.87662	-7203.15386	-7202.637944	1	1	0.549532134	1	0.309728772	1	-7204.821201	-7198.87662	-7202.637944	-7198.87662	2	0
GALGAL_R12868	49155503	49290738	outlier	0.322139365	0.0288452	0.324399	0.322224981	0.220995	0.323614	0.321560514	12.5307	0.321568	-33251.54855	-33248.39525	-33204.59841	-33203.98759	-33255.21248	-33255.21117	0.012029012	1	0.269040609	1	0.959317709	1	-33248.39525	-33203.98759	-33255.21117	-33203.98759	2	0
GALGAL_R12848	49315603	49316271	outlier	0.253078018	999	0.250038	0.258011119	0.0001	0.261604	0.255661926	0.0001	0.256299	-4059.08065	-4057.595118	-4057.924974	-4056.277374	-4061.459152	-4061.424702	0.084766086	1	0.069482646	1	0.792945163	1	-4057.595118	-4056.277374	-4061.424702	-4056.277374	2	0
GALGAL_R00257	49355906	49366933	outlier	0.094192682	40.8221	0.0941682	0.094633817	0.0001	0.0953285	0.094192682	67.7776	0.0941737	-6007.284828	-6007.285295	-6005.459273	-6004.754821	-6007.284218	-6007.285301	1	1	0.235238421	1	1	1	-6007.284828	-6004.754821	-6007.284218	-6004.754821	2	0
GALGAL_R12689	49368634	49380587	outlier	0.130244421	0.0001	0.130223	0.129353022	318.35	0.127709	0.130244421	0.5993	0.130222	-1991.920625	-1991.92057	-1988.635229	-1987.979326	-1991.920631	-1991.920639	0.99163187	1	0.252067929	1	1	1	-1991.92057	-1987.979326	-1991.920631	-1987.979326	2	1
GALGAL_R12867	49401540	49415498	outlier	0.120997043	24.7148	0.120995	0.121974168	0.0103153	0.124459	0.121382875	0.0001	0.121791	-9063.028795	-9063.029605	-9048.770834	-9046.27866	-9061.701894	-9061.393741	1	1	0.025577622	1	0.432423321	1	-9063.028795	-9046.27866	-9061.393741	-9046.27866	2	0
GALGAL_R12866	49430435	49432271	outlier	0.33649252	1.47992	0.335215	0.338652973	0.0641923	0.346625	0.337050078	0.0001	0.340003	-3236.903422	-3236.841349	-3231.564053	-3230.111282	-3237.592687	-3236.999144	0.724580607	1	0.088275575	1	0.275918134	1	-3236.841349	-3230.111282	-3236.999144	-3230.111282	2	0
GALGAL_R00259	49451502	49492655	outlier	0.101266906	0.0001	0.103216	0.101466049	0.0001	0.103163	0.10002967	2.96132	0.0995961	-8896.758343	-8893.235363	-8893.840891	-8889.969699	-8906.335687	-8905.937437	0.007944423	1	0.005393954	1	0.372141876	1	-8893.235363	-8889.969699	-8905.937437	-8889.969699	2	0
GALGAL_R00260	49526569	49540418	outlier	0.019721183	15.1338	0.0197255	0.01974682	0.0001	0.019857	0.019721183	8.55587	0.0197253	-2346.438907	-2346.439604	-2343.430828	-2343.346889	-2346.439415	-2346.439388	1	1	0.682004623	1	0.994136823	1	-2346.438907	-2343.346889	-2346.439388	-2343.346889	2	0
GALGAL_R00385	49551384	49553047	outlier	0.123675057	0.0001	0.123674	0.12510688	0.0001	0.126413	0.123675057	0.0001	0.124414	-1577.750893	-1577.750807	-1577.268534	-1576.930346	-1577.750813	-1577.666169	0.989536142	1	0.410837436	1	0.680745361	1	-1577.750807	-1576.930346	-1577.666169	-1576.930346	2	0
GALGAL_R00261	49629333	49785454	outlier	0.091760816	4.87496	0.0915446	0.091044776	0.723234	0.0904571	0.091544594	0.0001	0.0915897	-9705.262839	-9705.755601	-9702.103659	-9701.426039	-9705.754717	-9705.739304	1	1	0.244364138	1	0.860629143	1	-9705.262839	-9701.426039	-9705.739304	-9701.426039	2	0
GALGAL_R00654	49844266	49846650	outlier	0.12558837	2.54799	0.125603	0.126521192	0.0001	0.127726	0.12558837	0.0001	0.125604	-5146.125354	-5146.125285	-5141.804336	-5140.765624	-5146.126008	-5146.125846	0.990627194	1	0.149492276	1	0.985638853	1	-5146.125285	-5140.765624	-5146.125846	-5140.765624	2	0
GALGAL_R12692	49892053	49977328	outlier	0.093799761	0.0001	0.0941803	0.093971454	0.0397723	0.0944342	0.093726717	0.0001	0.0937383	-12129.30412	-12129.05511	-12128.12258	-12127.92189	-12129.89576	-12129.89532	0.480373174	1	0.526373305	1	0.976253872	1	-12129.05511	-12127.92189	-12129.89532	-12127.92189	2	0
GALGAL_R12693	50140312	50145256	outlier	0.14231099	0.0001	0.143754	0.14176988	0.331414	0.140594	0.142037149	0.0001	0.142345	-2223.372658	-2222.928209	-2219.843822	-2219.709999	-2223.449145	-2223.400853	0.345776114	1	0.604915244	1	0.75596813	1	-2222.928209	-2219.709999	-2223.400853	-2219.709999	2	0
GALGAL_R12864	50147658	50190945	outlier	0.064354927	0.0529932	0.0643957	0.063834981	0.143101	0.0633916	0.064210142	21.2681	0.0640698	-27554.64851	-27554.61857	-27543.66896	-27542.67561	-27567.36941	-27566.75717	0.806682542	1	0.15868698	1	0.268484802	1	-27554.61857	-27542.67561	-27566.75717	-27542.67561	2	0
GALGAL_R00384	50255492	50264549	outlier	0.382370518	653.683	0.380698	0.384146646	0.0001	0.388341	0.382262083	0.979273	0.381063	-10407.59065	-10407.19239	-10407.41267	-10405.07726	-10406.21815	-10406.08317	0.372134072	1	0.030679205	1	0.603361289	1	-10407.19239	-10405.07726	-10406.08317	-10405.07726	2	0
GALGAL_R00262	50277990	50289523	outlier	0.208968575	0.0001	0.210091	0.20863057	0.255562	0.208339	0.20858729	6.54079	0.20857	-9840.626454	-9839.385062	-9836.465985	-9836.446308	-9841.026313	-9841.026245	0.115098359	1	0.842748995	1	0.990695358	1	-9839.385062	-9836.446308	-9841.026245	-9836.446308	2	0
GALGAL_R12694	50293968	50308584	outlier	0.223729883	0.0001	0.223735	0.224747174	0.0001	0.227098	0.223729883	36.3508	0.223735	-5895.499001	-5895.498918	-5894.242186	-5893.497634	-5895.499593	-5895.499832	0.989720261	1	0.222355531	1	1	1	-5895.498918	-5893.497634	-5895.499593	-5893.497634	2	0
GALGAL_R12800	50471437	50669543	outlier	0.034288805	0.0001	0.0342696	0.034758772	0.0001	0.0355264	0.034407902	0.0001	0.0345374	-5694.19446	-5694.194333	-5686.009948	-5685.058928	-5692.137585	-5691.983198	0.987284351	1	0.167850156	1	0.578433484	1	-5694.194333	-5685.058928	-5691.983198	-5685.058928	2	0
GALGAL_R12959	51002517	51015065	outlier	0.759018918	408.224	0.757125	0.75659274	4.48448	0.747214	0.759331538	105.902	0.759337	-13355.12216	-13354.95667	-13335.38518	-13333.55329	-13355.70029	-13355.70015	0.565088474	1	0.05560734	1	0.986841547	1	-13354.95667	-13333.55329	-13355.70015	-13333.55329	2	0
GALGAL_R00263	51022487	51030443	outlier	0.486894419	9.01063	0.486891	0.491505216	0.452374	0.491916	0.487115115	0.21562	0.4891	-4125.331068	-4125.331367	-4119.288003	-4119.28511	-4124.260011	-4124.160096	1	1	0.93936678	1	0.6548581	1	-4125.331068	-4119.28511	-4124.160096	-4119.28511	2	0
GALGAL_R12958	51033948	51062057	outlier	0.110533836	44.9996	0.110515	0.110465496	0.0850793	0.11068	0.110339005	379.882	0.109849	-12082.55305	-12082.55528	-12067.38882	-12067.33616	-12082.16374	-12081.24083	1	1	0.745524826	1	0.17426987	1	-12082.55305	-12067.33616	-12081.24083	-12067.33616	2	0
GALGAL_R12957	51072214	51075624	outlier	0.108634734	0.0001	0.108645	0.110214876	0.0001	0.111993	0.107871339	0.239834	0.107046	-2820.894213	-2820.894156	-2815.465907	-2814.400394	-2819.498512	-2819.385178	0.991481086	1	0.144344111	1	0.634005539	1	-2820.894156	-2814.400394	-2819.385178	-2814.400394	2	0
GALGAL_R12832	51087428	51109175	outlier	0.363524985	0.36655	0.363566	0.357758621	0.830347	0.352576	0.363524985	19.6688	0.363565	-2851.303046	-2851.303046	-2839.820507	-2839.403843	-2851.303064	-2851.303024	1	1	0.361311965	1	0.992863599	1	-2851.303046	-2839.403843	-2851.303024	-2839.403843	2	0
GALGAL_R00653	51183472	51186429	outlier	0.036798047	0.0001	0.0370516	0.037430316	0.0001	0.0382727	0.036546289	0.0001	0.0365773	-1562.34453	-1562.255147	-1559.029057	-1558.700666	-1564.708363	-1564.708349	0.672435872	1	0.417698322	1	0.995778011	1	-1562.255147	-1558.700666	-1564.708349	-1558.700666	2	0
GALGAL_R12696	51190883	51197770	outlier	0.345152467	0.0001	0.346255	0.346614969	0.138255	0.349935	0.344305464	999	0.342862	-9265.430657	-9265.03194	-9256.010918	-9255.206618	-9262.258718	-9261.735419	0.37186167	1	0.204688711	1	0.306291901	1	-9265.03194	-9255.206618	-9261.735419	-9255.206618	2	0
GALGAL_R12699	51214010	51215578	outlier	0.191274131	999	0.189577	0.193851831	0.0420986	0.19791	0.192288859	0.0001	0.192342	-5491.096659	-5489.737848	-5485.279051	-5483.702732	-5492.896191	-5492.895318	0.099245773	1	0.075804321	1	0.966669961	1	-5489.737848	-5483.702732	-5492.895318	-5483.702732	2	0
GALGAL_R12700	51926116	52061061	outlier	0.083868098	0.110431	0.0837805	0.084194413	0.0308113	0.0847355	0.083878341	81.0485	0.0834899	-56882.4519	-56882.40527	-56856.34018	-56854.30611	-56879.86147	-56881.74934	0.760057981	1	0.043699472	1	1	1	-56882.40527	-56854.30611	-56879.86147	-56854.30611	2	0
GALGAL_R00405	52293397	52328056	outlier	0.080712965	0.0001	0.0808674	0.081108483	0.0140299	0.0816731	0.080715728	7.40159	0.0806313	-16916.851	-16916.3177	-16901.43461	-16900.31531	-16915.87255	-16917.07132	0.301717863	1	0.134603672	1	1	1	-16916.3177	-16900.31531	-16915.87255	-16900.31531	2	0
GALGAL_R17254	53045612	53047756	outlier	0.458600999	0.50404	0.458495	0.45972413	0.213205	0.461794	0.459195813	0.0001	0.46225	-13463.76944	-13463.76738	-13458.14983	-13457.70706	-13465.27207	-13462.86599	0.948709626	1	0.346692062	1	0.028259504	1	-13463.76738	-13457.70706	-13462.86599	-13457.70706	2	0
GALGAL_R12702	53144118	53153635	outlier	0.431968409	0.0644096	0.433338	0.434418444	0.112139	0.43789	0.43219575	392.051	0.432163	-10403.65461	-10402.98717	-10400.48268	-10399.42595	-10404.57684	-10404.57294	0.247937141	1	0.146008291	1	0.929624244	1	-10402.98717	-10399.42595	-10404.57294	-10399.42595	2	0
GALGAL_R12881	53155164	53255840	outlier	0.04200866	35.8991	0.0419824	0.041939457	0.054536	0.0418486	0.041971157	0.073302	0.0419146	-46565.28814	-46565.29939	-46539.9394	-46539.85288	-46562.67774	-46562.5994	1	1	0.677422317	1	0.692224283	1	-46565.28814	-46539.85288	-46562.5994	-46539.85288	2	0
GALGAL_R00265	53296273	53334714	outlier	0.046641938	113.579	0.0466261	0.046741537	0.0001	0.0470377	0.04664562	32.9631	0.046626	-8075.919818	-8075.920442	-8072.764639	-8072.162006	-8075.918059	-8075.919485	1	1	0.272271709	1	1	1	-8075.919818	-8072.162006	-8075.918059	-8072.162006	2	0
GALGAL_R00401	53335858	53350274	outlier	0.15651354	0.0001	0.156529	0.157746179	0.115433	0.158525	0.15651354	0.632137	0.156528	-2615.298856	-2615.298808	-2606.879046	-2606.833202	-2615.298919	-2615.298925	0.992182485	1	0.762042082	1	1	1	-2615.298808	-2606.833202	-2615.298919	-2606.833202	2	0
GALGAL_R00266	53397599	53412261	outlier	0.129009417	0.0001	0.129352	0.129880308	0.0001	0.131764	0.128772351	4.47616	0.128766	-3748.283265	-3747.99327	-3742.649597	-3741.310634	-3749.405324	-3749.405587	0.446316241	1	0.101748164	1	1	1	-3747.99327	-3741.310634	-3749.405324	-3741.310634	2	0
GALGAL_R00267	53488510	53507975	outlier	0.268882175	14.782	0.268871	0.271427956	0.0458376	0.275981	0.268882175	0.0001	0.268871	-5076.317263	-5076.317904	-5066.124352	-5064.347485	-5076.31727	-5076.316805	1	1	0.059411613	1	0.975671562	1	-5076.317263	-5064.347485	-5076.316805	-5064.347485	2	0
GALGAL_R00269	53619565	53622990	outlier	0.06977983	22.8932	0.0698021	0.06946669	0.103892	0.0692867	0.069928826	0.0001	0.0702079	-6802.143494	-6802.14446	-6797.634224	-6797.585584	-6801.322388	-6800.919946	1	1	0.755118484	1	0.369637134	1	-6802.143494	-6797.585584	-6800.919946	-6797.585584	2	0
GALGAL_R00270	53645563	53727156	outlier	0.115722321	14.6898	0.115717	0.11450645	0.187549	0.113609	0.115722321	0.0001	0.115721	-5382.322013	-5382.323682	-5362.400085	-5362.197114	-5382.323493	-5382.323384	1	1	0.524036405	1	0.988219804	1	-5382.322013	-5362.197114	-5382.323384	-5362.197114	2	0
GALGAL_R00271	53952182	53954911	outlier	0.117869763	0.0001	0.117878	0.119944499	0.0001	0.123108	0.117863813	4.53373	0.117847	-2419.94019	-2419.9396	-2413.814006	-2411.998751	-2419.940484	-2419.940673	0.972597155	1	0.05672943	1	1	1	-2419.9396	-2411.998751	-2419.940484	-2411.998751	2	0
GALGAL_R00399	54061120	54120938	outlier	0.069687738	1.86667	0.0696816	0.069965604	0.0001	0.0706805	0.069700176	0.0001	0.0696816	-2237.369215	-2237.369602	-2236.247861	-2235.874372	-2237.369443	-2237.36941	1	1	0.387434704	1	0.993518026	1	-2237.369215	-2235.874372	-2237.36941	-2235.874372	2	0
GALGAL_R00272	54134350	54136792	outlier	0.218888528	127.013	0.218882	0.217367795	999	0.213818	0.218888528	0.0001	0.218883	-1894.212218	-1894.212179	-1894.056369	-1893.274258	-1894.212375	-1894.212316	0.992953366	1	0.211048107	1	0.991332926	1	-1894.212179	-1893.274258	-1894.212316	-1893.274258	2	1
GALGAL_R12703	54147251	54169916	outlier	0.217865603	2.06327	0.217562	0.21785155	0.203857	0.217981	0.218050271	0.443811	0.217721	-15363.50269	-15363.43176	-15348.21387	-15348.20864	-15359.76986	-15359.65411	0.706427038	1	0.918484773	1	0.630413825	1	-15363.43176	-15348.20864	-15359.65411	-15348.20864	2	0
GALGAL_R12879	54193687	54204564	outlier	0.061853523	0.0001	0.0618773	0.061986921	0.0001	0.0621886	0.061853523	0.0001	0.0618775	-2547.601858	-2547.60184	-2547.428431	-2547.333374	-2547.601365	-2547.601267	0.995212721	1	0.662821753	1	0.988829981	1	-2547.60184	-2547.333374	-2547.601267	-2547.333374	2	0
GALGAL_R12704	54233644	54321476	outlier	0.309525959	9.1983	0.309377	0.309056365	0.411811	0.308658	0.308617416	49.4446	0.305483	-15910.8032	-15911.01948	-15902.69066	-15902.63306	-15905.13093	-15902.71888	1	1	0.73430438	1	0.028064318	1	-15910.8032	-15902.63306	-15902.71888	-15902.63306	2	0
GALGAL_R00397	54440727	54470623	outlier	0.129143382	0.0001	0.129107	0.128575823	0.164246	0.12832	0.129143382	11.6643	0.129106	-8246.344516	-8246.344464	-8235.267611	-8235.230217	-8246.345606	-8246.345704	0.991863283	1	0.784488916	1	1	1	-8246.344464	-8235.230217	-8246.345606	-8235.230217	2	0
GALGAL_R13147	54489508	54493613	outlier	0.029260827	4.30524	0.0292287	0.029363785	0.0001	0.0297353	0.029255559	0.429748	0.0292283	-1086.653098	-1086.653502	-1084.195525	-1084.087009	-1086.653463	-1086.653502	1	1	0.641310751	1	1	1	-1086.653098	-1084.087009	-1086.653463	-1084.087009	2	0
GALGAL_R00396	55718646	55803840	outlier	0.092284719	0.380726	0.0903771	0.0926	0.136775	0.0919615	0.092156278	0.231672	0.0909353	-7861.68934	-7860.466416	-7852.512839	-7852.359215	-7858.857873	-7858.27393	0.117836189	1	0.579373853	1	0.279836037	1	-7860.466416	-7852.359215	-7858.27393	-7852.359215	2	0
GALGAL_R12877	55857548	55882420	outlier	0.122077474	70.4143	0.122105	0.121999827	0.100537	0.122165	0.121913179	0.156298	0.121714	-5781.321703	-5781.320787	-5776.334034	-5776.321568	-5776.718165	-5776.703057	0.965859474	1	0.874536621	1	0.862001031	1	-5781.320787	-5776.321568	-5776.703057	-5776.321568	2	0
GALGAL_R00638	56296001	56298708	outlier	0.208443401	0.0001	0.20844	0.209997525	0.0001	0.214284	0.208443401	0.0001	0.20844	-1638.00968	-1638.009641	-1636.380706	-1635.278117	-1638.00964	-1638.009574	0.992953366	1	0.137548016	1	0.990833206	1	-1638.009641	-1635.278117	-1638.009574	-1635.278117	2	0
GALGAL_R12876	56338574	56475248	outlier	0.24355889	39.8393	0.242865	0.244174481	0.176357	0.244587	0.243610619	0.588701	0.24322	-42691.77441	-42689.72669	-42669.26575	-42669.03813	-42694.52179	-42694.18798	0.042999393	1	0.499857009	1	0.413882616	1	-42689.72669	-42669.03813	-42694.18798	-42669.03813	2	0
GALGAL_R12705	56679591	56706878	outlier	0.202862964	999	0.202354	0.203124181	0.213136	0.203063	0.203165813	3.97785	0.203188	-8733.060604	-8732.293655	-8724.944359	-8724.94317	-8733.603047	-8733.604285	0.215528366	1	0.961106781	1	1	1	-8732.293655	-8724.94317	-8733.603047	-8724.94317	2	0
GALGAL_R00395	56707618	56711338	outlier	0.596499286	0.0001	0.596489	0.595854657	0.584838	0.595901	0.596030207	999	0.59509	-16933.58343	-16933.58315	-16928.2163	-16928.21606	-16933.17885	-16932.70883	0.981019515	1	0.98270363	1	0.332267041	1	-16933.58315	-16928.21606	-16932.70883	-16928.21606	2	0
GALGAL_R00394	56716626	56730433	outlier	0.248543241	0.0001	0.249216	0.248076367	0.253549	0.248019	0.248570273	0.131844	0.248938	-12567.56669	-12567.27811	-12561.34586	-12561.34554	-12565.35066	-12565.25433	0.447431603	1	0.979911903	1	0.660723439	1	-12567.27811	-12561.34554	-12565.25433	-12561.34554	2	0
GALGAL_R12875	56742562	56764119	outlier	0.442516988	0.46221	0.442404	0.443043574	0.297187	0.444211	0.441612885	1.10944	0.43981	-21286.15592	-21286.15466	-21278.53972	-21278.34078	-21282.12214	-21281.57964	0.960058688	1	0.528183039	1	0.29758349	1	-21286.15466	-21278.34078	-21281.57964	-21278.34078	2	0
GALGAL_R00393	56784342	56784899	outlier	0.416454082	0.0001	0.416446	0.423027074	0.131118	0.430434	0.416454082	0.0001	0.417263	-3087.802692	-3087.802642	-3080.052349	-3079.251191	-3087.802353	-3087.790393	0.992021287	1	0.205575308	1	0.877088641	1	-3087.802642	-3079.251191	-3087.790393	-3079.251191	2	0
GALGAL_R17379	28733567	28734485	outlier	0.222794118	0.0001	0.225707	0.219426915	1.36082	0.219418	0.207352941	999	0.20016	-1020.936229	-1020.410535	-1021.934383	-1021.934392	-1018.14775	-1016.393936	0.305187634	1	1	1	0.061086856	1	-1020.410535	-1021.934383	-1016.393936	-1016.393936	3	1
GALGAL_R12898	29177052	29218970	outlier	0.081136773	0.0001	0.0816936	0.081178593	43.545	0.0809074	0.080758668	57.7545	0.0802425	-11374.1517	-11373.51714	-11373.26674	-11374.85129	-11371.16693	-11372.82197	0.259931457	1	1	1	1	1	-11373.51714	-11373.26674	-11371.16693	-11371.16693	3	1
